payment_id,payment_date,account_id,payment_type,currency,amount_local,cross_border_flag,manual_touch_flag,exception_flag,late_release_flag,repair_minutes,fee_usd,status
P003416,2026-04-08,AC0043,Local transfer,JPY,9499.38,False,True,False,False,0,1.5,Completed
P003432,2026-04-08,AC0034,Local transfer,USD,4217.85,False,False,False,False,0,1.5,Completed
P003513,2026-04-08,AC0053,ACH,USD,4704.24,False,False,False,False,0,1.5,Completed
P003803,2026-04-08,AC0014,Local transfer,CAD,167829.86,False,False,False,False,0,1.5,Completed
P003876,2026-04-08,AC0014,Local transfer,CAD,39769.82,False,False,False,False,0,1.5,Completed
P004014,2026-04-08,AC0010,Local transfer,USD,100047.48,False,False,False,False,0,1.5,Completed
P004245,2026-04-08,AC0028,Local transfer,EUR,60844.92,False,False,False,False,0,1.5,Completed
P004294,2026-04-08,AC0017,Local transfer,GBP,5882.77,False,False,False,False,0,1.5,Completed
P004381,2026-04-08,AC0027,Payroll,EUR,127055.63,False,False,False,False,0,1.5,Completed
P004392,2026-04-08,AC0017,Internal transfer,GBP,9783.29,False,True,True,False,68,16.5,Repaired
P004406,2026-04-08,AC0028,Local transfer,EUR,45345.27,False,False,False,False,0,1.5,Completed
P004767,2026-04-08,AC0014,Wire,CAD,27922.59,False,False,False,False,0,19.5,Completed
P004926,2026-04-08,AC0022,Wire,EUR,8028.72,True,False,False,False,0,43.5,Completed
P005008,2026-04-08,AC0050,ACH,HKD,7174.08,False,False,False,False,0,1.5,Completed
P005072,2026-04-08,AC0039,Local transfer,AUD,2085.22,False,False,False,False,0,1.5,Completed
P005202,2026-04-08,AC0021,Local transfer,EUR,28086.92,False,False,False,False,0,1.5,Completed
P005248,2026-04-08,AC0047,Payroll,INR,571462.14,False,False,False,False,0,1.5,Completed
P005288,2026-04-08,AC0025,Local transfer,EUR,27799.45,False,False,False,False,0,1.5,Completed
P005508,2026-04-08,AC0050,Payroll,HKD,22938.03,False,True,False,False,0,1.5,Completed
P005582,2026-04-08,AC0031,Wire,USD,11031.98,True,True,True,False,19,58.5,Repaired
P005675,2026-04-08,AC0025,ACH,EUR,44714.61,False,False,False,False,0,1.5,Completed
P005950,2026-04-08,AC0012,ACH,USD,6176.95,False,False,False,False,0,1.5,Completed
P006057,2026-04-08,AC0017,Internal transfer,GBP,3124.6,False,False,False,False,0,1.5,Completed
P006146,2026-04-08,AC0017,Internal transfer,GBP,27066.39,False,False,False,False,0,1.5,Completed
P006545,2026-04-08,AC0031,Local transfer,USD,72142.2,False,True,False,False,0,1.5,Completed
P006609,2026-04-08,AC0025,Local transfer,EUR,88813.73,False,False,False,False,0,1.5,Completed
P006652,2026-04-08,AC0023,ACH,EUR,25575.03,False,False,False,False,0,1.5,Completed
P006683,2026-04-08,AC0005,ACH,USD,18114.53,False,False,False,False,0,1.5,Completed
P006728,2026-04-08,AC0010,Wire,USD,4462.46,False,True,False,False,0,19.5,Completed
P006777,2026-04-08,AC0016,Local transfer,CAD,1186.33,False,False,False,False,0,1.5,Completed
P006881,2026-04-08,AC0050,ACH,HKD,3580.14,False,False,False,False,0,1.5,Completed
P006968,2026-04-08,AC0001,Local transfer,USD,38094.68,False,False,False,False,0,1.5,Completed
P007118,2026-04-08,AC0019,ACH,GBP,4440.44,False,False,False,False,0,1.5,Completed
P007491,2026-04-08,AC0001,ACH,USD,16159.65,False,False,False,False,0,1.5,Completed
P000058,2026-04-09,AC0050,Payroll,HKD,4165.27,False,True,False,False,0,1.5,Completed
P000789,2026-04-09,AC0017,Local transfer,GBP,1926.3,False,True,False,False,0,1.5,Completed
P000836,2026-04-09,AC0021,ACH,EUR,74065.08,False,True,False,False,0,1.5,Completed
P000911,2026-04-09,AC0017,ACH,GBP,8141.43,False,False,False,False,0,1.5,Completed
P000912,2026-04-09,AC0021,Payroll,EUR,100617.85,False,False,False,False,0,1.5,Completed
P000985,2026-04-09,AC0001,ACH,USD,40632.82,False,False,False,False,0,1.5,Completed
P001268,2026-04-09,AC0053,Wire,USD,14938.44,True,False,True,False,23,58.5,Repaired
P001361,2026-04-09,AC0018,ACH,GBP,5559.28,False,False,False,False,0,1.5,Completed
P001399,2026-04-09,AC0044,Tax,KRW,24521.58,False,False,False,False,0,1.5,Completed
P001739,2026-04-09,AC0028,Local transfer,EUR,10167.71,False,False,False,False,0,1.5,Completed
P002001,2026-04-09,AC0041,Local transfer,JPY,2148.16,False,False,False,True,0,1.5,Completed
P002191,2026-04-09,AC0005,Wire,USD,4935.96,True,False,False,False,0,43.5,Completed
P002416,2026-04-09,AC0033,ACH,EUR,24945.98,False,True,False,False,0,1.5,Completed
P002538,2026-04-09,AC0032,Payroll,EUR,135020.19,False,False,False,False,0,1.5,Completed
P002620,2026-04-09,AC0050,Local transfer,HKD,7475.33,False,True,False,False,0,1.5,Completed
P002706,2026-04-09,AC0014,Local transfer,CAD,2582.26,False,False,False,False,0,1.5,Completed
P002854,2026-04-09,AC0038,ACH,USD,3321.24,False,False,False,False,0,1.5,Completed
P002888,2026-04-09,AC0025,Local transfer,EUR,6213.46,False,False,False,False,0,1.5,Completed
P003032,2026-04-09,AC0010,ACH,USD,23107.04,False,False,False,False,0,1.5,Completed
P003259,2026-04-09,AC0050,Internal transfer,HKD,9986.0,False,True,False,False,0,1.5,Completed
P003278,2026-04-09,AC0025,Wire,EUR,14222.79,True,True,True,False,74,58.5,Rejected
P003479,2026-04-09,AC0040,ACH,AUD,5954.53,False,True,True,False,34,16.5,Repaired
P003620,2026-04-09,AC0022,ACH,EUR,19004.94,False,True,False,False,0,1.5,Completed
P003631,2026-04-09,AC0032,Wire,EUR,3021.4,True,True,False,False,0,43.5,Completed
P003652,2026-04-09,AC0010,Payroll,USD,98182.08,False,False,False,False,0,1.5,Completed
P003753,2026-04-09,AC0025,Wire,EUR,40913.78,True,True,False,False,0,43.5,Completed
P004006,2026-04-09,AC0027,ACH,EUR,7060.04,False,True,False,False,0,1.5,Completed
P004039,2026-04-09,AC0041,Wire,JPY,5106.14,True,False,False,False,0,43.5,Completed
P004293,2026-04-09,AC0005,Local transfer,USD,2511.52,False,False,False,False,0,1.5,Completed
P004313,2026-04-09,AC0031,Internal transfer,USD,24935.07,False,True,False,False,0,1.5,Completed
P004477,2026-04-09,AC0010,Local transfer,USD,19151.3,False,False,False,False,0,1.5,Completed
P004478,2026-04-09,AC0023,Local transfer,EUR,17973.73,False,False,False,False,0,1.5,Completed
P004612,2026-04-09,AC0025,Local transfer,EUR,15101.46,False,False,False,False,0,1.5,Completed
P004937,2026-04-09,AC0047,Payroll,INR,23281.57,False,False,False,False,0,1.5,Completed
P004977,2026-04-09,AC0031,ACH,USD,4548.13,False,False,False,False,0,1.5,Completed
P004984,2026-04-09,AC0036,Local transfer,SGD,21263.56,False,False,False,False,0,1.5,Completed
P005078,2026-04-09,AC0010,Internal transfer,USD,41561.03,False,False,False,False,0,1.5,Completed
P005135,2026-04-09,AC0001,ACH,USD,19858.0,False,False,False,False,0,1.5,Completed
P005270,2026-04-09,AC0041,Internal transfer,JPY,880.03,False,False,False,False,0,1.5,Completed
P005419,2026-04-09,AC0014,Wire,CAD,1845.44,True,True,False,False,0,43.5,Completed
P005432,2026-04-09,AC0031,Payroll,USD,38300.86,False,False,False,False,0,1.5,Completed
P005448,2026-04-09,AC0055,ACH,USD,60620.94,False,False,False,False,0,1.5,Completed
P005513,2026-04-09,AC0028,Payroll,EUR,7783.3,False,False,True,False,23,16.5,Rejected
P005525,2026-04-09,AC0005,ACH,USD,6210.61,False,False,False,False,0,1.5,Completed
P005647,2026-04-09,AC0005,Wire,USD,61941.47,False,False,False,False,0,19.5,Completed
P005705,2026-04-09,AC0041,Local transfer,JPY,13652.79,False,False,True,True,46,16.5,Repaired
P005881,2026-04-09,AC0044,ACH,KRW,13093.92,False,True,False,True,0,1.5,Completed
P005981,2026-04-09,AC0025,Local transfer,EUR,5880.01,False,False,False,False,0,1.5,Completed
P005984,2026-04-09,AC0001,Payroll,USD,30868.41,False,False,False,False,0,1.5,Completed
P006229,2026-04-09,AC0038,ACH,USD,5436.67,False,False,False,False,0,1.5,Completed
P006377,2026-04-09,AC0044,Wire,KRW,13245.39,True,False,False,False,0,43.5,Completed
P006450,2026-04-09,AC0035,Wire,SGD,5307.83,True,False,False,False,0,43.5,Completed
P006498,2026-04-09,AC0031,Tax,USD,176455.3,False,False,False,False,0,1.5,Completed
P006776,2026-04-09,AC0040,Wire,AUD,8093.86,True,False,False,False,0,43.5,Completed
P006910,2026-04-09,AC0038,Wire,USD,14155.74,False,False,False,False,0,19.5,Completed
P007537,2026-04-09,AC0028,Wire,EUR,3904.19,True,False,True,False,50,58.5,Rejected
P000174,2026-04-10,AC0016,ACH,CAD,6370.02,False,True,False,False,0,1.5,Completed
P000326,2026-04-10,AC0005,Payroll,USD,38651.95,False,False,False,False,0,1.5,Completed
P000497,2026-04-10,AC0018,Wire,GBP,18741.0,False,False,False,False,0,19.5,Completed
P001048,2026-04-10,AC0017,Payroll,GBP,599327.08,False,True,False,False,0,1.5,Completed
P001053,2026-04-10,AC0027,Internal transfer,EUR,2188.92,False,True,False,False,0,1.5,Completed
P001847,2026-04-10,AC0012,Wire,USD,26057.48,True,False,False,True,0,43.5,Completed
P001959,2026-04-10,AC0026,Local transfer,USD,74482.05,False,True,False,False,0,1.5,Completed
P002093,2026-04-10,AC0001,ACH,USD,10402.89,False,True,False,True,0,1.5,Completed
P002252,2026-04-10,AC0041,ACH,JPY,4028.32,False,False,False,False,0,1.5,Completed
P002282,2026-04-10,AC0021,Wire,EUR,12666.03,True,True,False,False,0,43.5,Completed
P002288,2026-04-10,AC0055,ACH,USD,12772.81,False,True,False,False,0,1.5,Completed
P002532,2026-04-10,AC0005,Tax,USD,128957.83,False,True,False,False,0,1.5,Completed
P002766,2026-04-10,AC0041,ACH,JPY,46447.23,False,False,False,False,0,1.5,Completed
P002857,2026-04-10,AC0031,ACH,USD,7520.98,False,True,False,False,0,1.5,Completed
P002889,2026-04-10,AC0047,Wire,INR,13961.61,True,True,False,False,0,43.5,Completed
P002929,2026-04-10,AC0022,ACH,EUR,15830.81,False,False,False,False,0,1.5,Completed
P003140,2026-04-10,AC0041,Internal transfer,JPY,6925.21,False,True,False,False,0,1.5,Completed
P003335,2026-04-10,AC0031,ACH,USD,27045.84,False,False,False,False,0,1.5,Completed
P003550,2026-04-10,AC0044,ACH,KRW,6266.27,False,False,False,False,0,1.5,Completed
P003695,2026-04-10,AC0017,Local transfer,GBP,117957.14,False,False,False,False,0,1.5,Completed
P003748,2026-04-10,AC0038,Local transfer,USD,695.18,False,True,False,True,0,1.5,Completed
P003786,2026-04-10,AC0047,Payroll,INR,65421.16,False,True,True,False,15,16.5,Repaired
P003802,2026-04-10,AC0008,ACH,USD,2624.53,False,False,False,False,0,1.5,Completed
P003812,2026-04-10,AC0025,ACH,EUR,13711.56,False,True,False,False,0,1.5,Completed
P004173,2026-04-10,AC0051,Local transfer,HKD,1335.62,False,False,False,False,0,1.5,Completed
P004349,2026-04-10,AC0052,Wire,HKD,68898.31,True,True,False,False,0,43.5,Completed
P004533,2026-04-10,AC0034,ACH,USD,67289.99,False,False,False,False,0,1.5,Completed
P004550,2026-04-10,AC0054,ACH,USD,9778.15,False,False,False,True,0,1.5,Completed
P004589,2026-04-10,AC0021,Local transfer,EUR,28041.58,False,False,False,False,0,1.5,Completed
P004641,2026-04-10,AC0008,ACH,USD,40755.09,False,False,False,False,0,1.5,Completed
P004709,2026-04-10,AC0031,Local transfer,USD,82157.16,False,True,False,False,0,1.5,Completed
P004736,2026-04-10,AC0040,Wire,AUD,7248.57,False,False,False,False,0,19.5,Completed
P004831,2026-04-10,AC0049,Tax,USD,13545.75,False,False,False,False,0,1.5,Completed
P004892,2026-04-10,AC0025,ACH,EUR,43301.22,False,False,False,False,0,1.5,Completed
P005227,2026-04-10,AC0038,ACH,USD,5964.63,False,False,False,False,0,1.5,Completed
P005455,2026-04-10,AC0022,Payroll,EUR,71749.62,False,True,False,False,0,1.5,Completed
P005670,2026-04-10,AC0001,ACH,USD,16155.07,False,False,False,False,0,1.5,Completed
P005762,2026-04-10,AC0028,Local transfer,EUR,2947.97,False,True,False,False,0,1.5,Completed
P005806,2026-04-10,AC0034,ACH,USD,10746.12,False,True,False,False,0,1.5,Completed
P005856,2026-04-10,AC0053,Tax,USD,36554.31,False,False,False,False,0,1.5,Completed
P005872,2026-04-10,AC0010,Payroll,USD,71250.86,False,False,False,False,0,1.5,Completed
P005911,2026-04-10,AC0050,Payroll,HKD,11971.33,False,True,True,True,18,16.5,Repaired
P005978,2026-04-10,AC0050,ACH,HKD,33063.82,False,False,False,False,0,1.5,Completed
P005996,2026-04-10,AC0005,Wire,USD,36744.4,False,False,False,False,0,19.5,Completed
P006024,2026-04-10,AC0049,Wire,USD,6536.78,True,False,False,False,0,43.5,Completed
P006065,2026-04-10,AC0049,Local transfer,USD,24450.94,False,False,False,False,0,1.5,Completed
P006101,2026-04-10,AC0031,Payroll,USD,59611.94,False,False,False,False,0,1.5,Completed
P006166,2026-04-10,AC0005,Tax,USD,41941.11,False,False,False,False,0,1.5,Completed
P006295,2026-04-10,AC0010,Wire,USD,65357.95,True,True,True,False,16,58.5,Repaired
P006352,2026-04-10,AC0044,Wire,KRW,16154.5,True,False,False,False,0,43.5,Completed
P006355,2026-04-10,AC0017,Payroll,GBP,38796.97,False,False,False,False,0,1.5,Completed
P007478,2026-04-10,AC0033,Local transfer,EUR,7293.79,False,False,False,False,0,1.5,Completed
P000476,2026-04-13,AC0055,ACH,USD,18368.9,False,False,False,False,0,1.5,Completed
P000615,2026-04-13,AC0012,Payroll,USD,482020.32,False,False,False,False,0,1.5,Completed
P000622,2026-04-13,AC0021,ACH,EUR,16937.85,False,False,False,False,0,1.5,Completed
P000791,2026-04-13,AC0011,Payroll,USD,30816.78,False,False,False,False,0,1.5,Completed
P000799,2026-04-13,AC0028,Local transfer,EUR,44911.55,False,False,False,False,0,1.5,Completed
P000891,2026-04-13,AC0018,Local transfer,GBP,37076.19,False,True,False,False,0,1.5,Completed
P001016,2026-04-13,AC0010,Tax,USD,19497.47,False,True,True,False,16,16.5,Repaired
P001028,2026-04-13,AC0010,Local transfer,USD,20009.52,False,False,False,False,0,1.5,Completed
P001091,2026-04-13,AC0055,Payroll,USD,42021.41,False,False,False,False,0,1.5,Completed
P001103,2026-04-13,AC0025,Local transfer,EUR,7445.32,False,True,False,False,0,1.5,Completed
P001192,2026-04-13,AC0018,Local transfer,GBP,7963.98,False,True,False,False,0,1.5,Completed
P001766,2026-04-13,AC0038,Payroll,USD,120144.61,False,True,True,False,17,16.5,Repaired
P001784,2026-04-13,AC0039,Local transfer,AUD,13013.98,False,False,False,False,0,1.5,Completed
P001790,2026-04-13,AC0031,Local transfer,USD,19971.22,False,True,False,False,0,1.5,Completed
P002018,2026-04-13,AC0038,Tax,USD,49664.2,False,True,True,False,38,16.5,Repaired
P002169,2026-04-13,AC0006,Payroll,USD,78297.95,False,False,False,False,0,1.5,Completed
P002293,2026-04-13,AC0028,Local transfer,EUR,5604.49,False,False,False,False,0,1.5,Completed
P002525,2026-04-13,AC0025,ACH,EUR,18110.96,False,False,False,False,0,1.5,Completed
P002560,2026-04-13,AC0021,Local transfer,EUR,29991.52,False,False,False,False,0,1.5,Completed
P002655,2026-04-13,AC0021,Payroll,EUR,298039.13,False,False,False,False,0,1.5,Completed
P003104,2026-04-13,AC0014,Wire,CAD,1093.86,True,False,False,True,0,43.5,Completed
P003370,2026-04-13,AC0008,Wire,USD,39455.98,True,True,False,False,0,43.5,Completed
P003548,2026-04-13,AC0017,Payroll,GBP,67978.25,False,False,False,False,0,1.5,Completed
P003618,2026-04-13,AC0011,Wire,USD,10912.91,False,True,False,True,0,19.5,Completed
P003623,2026-04-13,AC0022,Local transfer,EUR,45538.16,False,False,False,False,0,1.5,Completed
P003825,2026-04-13,AC0014,Tax,CAD,81100.1,False,False,False,False,0,1.5,Completed
P003910,2026-04-13,AC0001,Local transfer,USD,58381.83,False,True,False,False,0,1.5,Completed
P003991,2026-04-13,AC0031,ACH,USD,21010.1,False,False,False,True,0,1.5,Completed
P004129,2026-04-13,AC0053,Local transfer,USD,9797.6,False,True,False,False,0,1.5,Completed
P004141,2026-04-13,AC0003,ACH,USD,2834.33,False,True,False,False,0,1.5,Completed
P004270,2026-04-13,AC0032,ACH,EUR,20666.3,False,False,False,False,0,1.5,Completed
P004561,2026-04-13,AC0031,Internal transfer,USD,14965.62,False,False,False,True,0,1.5,Completed
P004867,2026-04-13,AC0016,Payroll,CAD,30669.88,False,False,False,False,0,1.5,Completed
P004924,2026-04-13,AC0053,Local transfer,USD,8045.61,False,True,False,False,0,1.5,Completed
P004958,2026-04-13,AC0010,Wire,USD,121292.01,False,False,False,False,0,19.5,Completed
P005174,2026-04-13,AC0038,Wire,USD,88975.63,True,True,False,False,0,43.5,Completed
P005175,2026-04-13,AC0019,Wire,GBP,39873.84,True,False,False,False,0,43.5,Completed
P005246,2026-04-13,AC0047,ACH,INR,11531.2,False,True,False,False,0,1.5,Completed
P005328,2026-04-13,AC0019,ACH,GBP,16704.86,False,False,False,False,0,1.5,Completed
P005337,2026-04-13,AC0031,Local transfer,USD,21778.32,False,True,False,False,0,1.5,Completed
P005424,2026-04-13,AC0047,Local transfer,INR,11587.59,False,True,False,False,0,1.5,Completed
P005683,2026-04-13,AC0021,Local transfer,EUR,22273.09,False,False,False,False,0,1.5,Completed
P005773,2026-04-13,AC0043,Local transfer,JPY,11472.39,False,True,True,True,53,16.5,Rejected
P005857,2026-04-13,AC0001,Wire,USD,298814.93,True,True,True,False,56,58.5,Repaired
P006078,2026-04-13,AC0021,Local transfer,EUR,2522.25,False,False,False,True,0,1.5,Completed
P006136,2026-04-13,AC0039,Local transfer,AUD,6313.88,False,False,False,False,0,1.5,Completed
P006285,2026-04-13,AC0040,Wire,AUD,8039.06,True,True,False,False,0,43.5,Completed
P006303,2026-04-13,AC0005,ACH,USD,2252.42,False,False,False,False,0,1.5,Completed
P006336,2026-04-13,AC0053,Local transfer,USD,53591.86,False,True,False,False,0,1.5,Completed
P006426,2026-04-13,AC0052,ACH,HKD,2069.17,False,False,False,False,0,1.5,Completed
P006576,2026-04-13,AC0019,Wire,GBP,38547.47,True,False,False,False,0,43.5,Completed
P006904,2026-04-13,AC0023,Local transfer,EUR,15300.73,False,False,False,False,0,1.5,Completed
P006980,2026-04-13,AC0041,Local transfer,JPY,1352.02,False,False,False,False,0,1.5,Completed
P007043,2026-04-13,AC0005,Local transfer,USD,7643.32,False,True,False,False,0,1.5,Completed
P007130,2026-04-13,AC0046,ACH,KRW,10196.05,False,True,False,False,0,1.5,Completed
P007192,2026-04-13,AC0001,Payroll,USD,39125.85,False,False,True,False,40,16.5,Repaired
P007297,2026-04-13,AC0044,ACH,KRW,10981.72,False,False,False,False,0,1.5,Completed
P007489,2026-04-13,AC0021,Local transfer,EUR,70814.32,False,True,False,False,0,1.5,Completed
P000063,2026-04-14,AC0021,ACH,EUR,67588.21,False,False,False,False,0,1.5,Completed
P000100,2026-04-14,AC0040,Wire,AUD,37675.42,True,False,False,True,0,43.5,Completed
P000139,2026-04-14,AC0033,Wire,EUR,2774.9,True,True,True,False,45,58.5,Repaired
P000227,2026-04-14,AC0025,Wire,EUR,5686.32,True,False,False,False,0,43.5,Completed
P000382,2026-04-14,AC0025,Wire,EUR,37337.86,False,True,False,False,0,19.5,Completed
P000454,2026-04-14,AC0041,Payroll,JPY,40437.04,False,False,False,False,0,1.5,Completed
P000492,2026-04-14,AC0007,ACH,USD,9571.19,False,False,False,False,0,1.5,Completed
P000618,2026-04-14,AC0014,ACH,CAD,13449.25,False,False,False,False,0,1.5,Completed
P000954,2026-04-14,AC0047,Local transfer,INR,15074.94,False,False,False,False,0,1.5,Completed
P000967,2026-04-14,AC0005,Wire,USD,7348.9,True,False,False,False,0,43.5,Completed
P001318,2026-04-14,AC0031,ACH,USD,731.31,False,True,False,False,0,1.5,Completed
P001504,2026-04-14,AC0036,Local transfer,SGD,24893.54,False,False,False,False,0,1.5,Completed
P001752,2026-04-14,AC0014,ACH,CAD,2410.71,False,True,True,False,72,16.5,Repaired
P001786,2026-04-14,AC0054,ACH,USD,2528.9,False,False,False,False,0,1.5,Completed
P001946,2026-04-14,AC0011,ACH,USD,3264.48,False,False,False,False,0,1.5,Completed
P002020,2026-04-14,AC0038,Wire,USD,10908.64,True,False,False,False,0,43.5,Completed
P002027,2026-04-14,AC0047,Local transfer,INR,37836.58,False,False,False,False,0,1.5,Completed
P002048,2026-04-14,AC0002,Local transfer,USD,55213.57,False,True,False,False,0,1.5,Completed
P002052,2026-04-14,AC0030,ACH,USD,21873.69,False,False,False,False,0,1.5,Completed
P002285,2026-04-14,AC0044,ACH,KRW,6033.35,False,False,False,False,0,1.5,Completed
P002333,2026-04-14,AC0020,Local transfer,GBP,5897.95,False,True,False,False,0,1.5,Completed
P002395,2026-04-14,AC0033,Payroll,EUR,48259.3,False,True,False,False,0,1.5,Completed
P002426,2026-04-14,AC0046,ACH,KRW,34942.01,False,True,False,False,0,1.5,Completed
