date,entity_id,entity_name,region,account_count,positive_account_count,negative_account_count,gross_account_positive_available_usd,gross_account_negative_available_usd,entity_net_estimated_available_usd,within_entity_mixed_sign_flag,entity_net_deficit_flag,evidence_label,decision_boundary
2026-04-07,E014,Aurelius India,APAC,3,3,0,386920.2928278852,0.0,386920.2928278852,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-07,E015,Aurelius Hong Kong,APAC,3,3,0,408659.8489386175,0.0,408659.8489386175,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-07,E016,Aurelius Global Sourcing,APAC,3,3,0,2714685.0700000003,0.0,2714685.0700000003,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E001,Aurelius Group Holdings,NA,4,4,0,3567756.7,0.0,3567756.7,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E002,Aurelius Home US,NA,5,5,0,6895491.05,0.0,6895491.05,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E003,Aurelius Wellness US,NA,4,4,0,6332425.59,0.0,6332425.59,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E004,Aurelius Canada,NA,3,3,0,2138459.7756134016,0.0,2138459.7756134016,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E005,Aurelius UK,EMEA,4,4,0,4739032.720354365,0.0,4739032.720354365,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E006,Aurelius Germany,EMEA,4,4,0,8263239.792668521,0.0,8263239.792668521,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E007,Aurelius France,EMEA,3,2,1,1400691.5549687736,-1275598.6248066705,125092.93016210309,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E008,Aurelius Netherlands,EMEA,3,3,0,5785893.340788676,0.0,5785893.340788676,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E009,Aurelius Spain,EMEA,3,3,0,4021084.094712271,0.0,4021084.094712271,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E010,Aurelius Singapore,APAC,4,3,1,1021559.3621361707,-1045893.24,-24333.877863829213,True,True,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E011,Aurelius Australia,APAC,3,3,0,8033842.565211336,0.0,8033842.565211336,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E012,Aurelius Japan,APAC,3,3,0,462235.745694681,0.0,462235.745694681,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E013,Aurelius Korea,APAC,3,3,0,2520.3827579308,0.0,2520.3827579308,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E014,Aurelius India,APAC,3,3,0,467728.7804664286,0.0,467728.7804664286,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E015,Aurelius Hong Kong,APAC,3,3,0,418997.5429179071,0.0,418997.5429179071,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-08,E016,Aurelius Global Sourcing,APAC,3,3,0,2803328.66,0.0,2803328.66,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E001,Aurelius Group Holdings,NA,4,4,0,3590862.5900000003,0.0,3590862.5900000003,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E002,Aurelius Home US,NA,5,5,0,7513604.6899999995,0.0,7513604.6899999995,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E003,Aurelius Wellness US,NA,4,4,0,6363425.69,0.0,6363425.69,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E004,Aurelius Canada,NA,3,3,0,2116945.6767400047,0.0,2116945.6767400047,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E005,Aurelius UK,EMEA,4,4,0,4895539.265828958,0.0,4895539.265828958,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E006,Aurelius Germany,EMEA,4,4,0,8784916.903285785,0.0,8784916.903285785,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E007,Aurelius France,EMEA,3,2,1,1421442.5191033853,-1350216.63698412,71225.88211926538,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E008,Aurelius Netherlands,EMEA,3,3,0,6348425.580285716,0.0,6348425.580285716,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E009,Aurelius Spain,EMEA,3,3,0,3703282.026068633,0.0,3703282.026068633,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E010,Aurelius Singapore,APAC,4,3,1,1111325.1435583828,-913659.87,197665.27355838288,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E011,Aurelius Australia,APAC,3,3,0,7490612.840338828,0.0,7490612.840338828,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E012,Aurelius Japan,APAC,3,3,0,452074.0440262379,0.0,452074.0440262379,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E013,Aurelius Korea,APAC,3,3,0,3044.46570472,0.0,3044.46570472,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E014,Aurelius India,APAC,3,3,0,516291.8631384126,0.0,516291.8631384126,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E015,Aurelius Hong Kong,APAC,3,3,0,405717.36303907045,0.0,405717.36303907045,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-09,E016,Aurelius Global Sourcing,APAC,3,3,0,3041053.9899999998,0.0,3041053.9899999998,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E001,Aurelius Group Holdings,NA,4,4,0,3546769.66,0.0,3546769.66,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E002,Aurelius Home US,NA,5,5,0,7256106.06,0.0,7256106.06,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E003,Aurelius Wellness US,NA,4,4,0,6454336.59,0.0,6454336.59,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E004,Aurelius Canada,NA,3,3,0,2586028.412891617,0.0,2586028.412891617,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E005,Aurelius UK,EMEA,4,4,0,5192602.102463542,0.0,5192602.102463542,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E006,Aurelius Germany,EMEA,4,4,0,8192617.021639318,0.0,8192617.021639318,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E007,Aurelius France,EMEA,3,2,1,1447814.8639971656,-1259412.6575789712,188402.20641819428,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E008,Aurelius Netherlands,EMEA,3,3,0,6520272.224314844,0.0,6520272.224314844,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E009,Aurelius Spain,EMEA,3,3,0,3681821.4144379646,0.0,3681821.4144379646,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E010,Aurelius Singapore,APAC,4,3,1,1212432.8152132784,-928327.26,284105.5552132784,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E011,Aurelius Australia,APAC,3,3,0,7386289.499970108,0.0,7386289.499970108,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E012,Aurelius Japan,APAC,3,3,0,479600.05082018004,0.0,479600.05082018004,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E013,Aurelius Korea,APAC,3,3,0,2914.6664771825,0.0,2914.6664771825,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E014,Aurelius India,APAC,3,3,0,532949.7858113223,0.0,532949.7858113223,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E015,Aurelius Hong Kong,APAC,3,3,0,503196.82821168646,0.0,503196.82821168646,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-10,E016,Aurelius Global Sourcing,APAC,3,3,0,2850235.06,0.0,2850235.06,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E001,Aurelius Group Holdings,NA,4,4,0,3268940.7600000002,0.0,3268940.7600000002,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E002,Aurelius Home US,NA,5,5,0,8306852.9399999995,0.0,8306852.9399999995,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E003,Aurelius Wellness US,NA,4,4,0,7968232.16,0.0,7968232.16,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E004,Aurelius Canada,NA,3,3,0,2448457.6741869617,0.0,2448457.6741869617,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E005,Aurelius UK,EMEA,4,4,0,5097742.484754768,0.0,5097742.484754768,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E006,Aurelius Germany,EMEA,4,4,0,8615794.628555039,0.0,8615794.628555039,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E007,Aurelius France,EMEA,3,2,1,1236070.6071022768,-1227808.692344897,8261.914757379796,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E008,Aurelius Netherlands,EMEA,3,3,0,5637894.26638273,0.0,5637894.26638273,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E009,Aurelius Spain,EMEA,3,3,0,3282023.2524729148,0.0,3282023.2524729148,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E010,Aurelius Singapore,APAC,4,3,1,1326501.4502673685,-839418.55,487082.90026736853,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E011,Aurelius Australia,APAC,3,3,0,7880065.034513274,0.0,7880065.034513274,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E012,Aurelius Japan,APAC,3,3,0,538652.0685568922,0.0,538652.0685568922,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E013,Aurelius Korea,APAC,3,3,0,3521.279341125,0.0,3521.279341125,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E014,Aurelius India,APAC,3,3,0,573918.6712073082,0.0,573918.6712073082,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E015,Aurelius Hong Kong,APAC,3,3,0,474733.09399736894,0.0,474733.09399736894,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-11,E016,Aurelius Global Sourcing,APAC,3,3,0,2819622.13,0.0,2819622.13,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-12,E001,Aurelius Group Holdings,NA,4,4,0,3834364.35,0.0,3834364.35,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-12,E002,Aurelius Home US,NA,5,5,0,8049998.96,0.0,8049998.96,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-12,E003,Aurelius Wellness US,NA,4,4,0,7370817.44,0.0,7370817.44,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-12,E004,Aurelius Canada,NA,3,3,0,2362288.7494325214,0.0,2362288.7494325214,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-12,E005,Aurelius UK,EMEA,4,4,0,4872862.7358184615,0.0,4872862.7358184615,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-12,E006,Aurelius Germany,EMEA,4,4,0,8495914.099600848,0.0,8495914.099600848,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-12,E007,Aurelius France,EMEA,3,2,1,1082603.0547051392,-1061228.48540382,21374.56930131925,True,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-12,E008,Aurelius Netherlands,EMEA,3,3,0,5101862.338941046,0.0,5101862.338941046,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
2026-04-12,E009,Aurelius Spain,EMEA,3,3,0,4035955.681599092,0.0,4035955.681599092,False,False,ANALYST-CALC,"Entity deficit is an estimated position, not evidence of facility use or avoidable funding cost"
