payment_id,date,account_id,entity_id,entity_name,region,currency,bank_name,priority_payment_cohort,exception_flag,repair_minutes
P001107,2026-04-03,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch only,False,0
P001272,2026-04-03,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P001276,2026-04-03,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P001290,2026-04-03,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P001500,2026-04-03,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Manual touch + cross-border wire,False,0
P001664,2026-04-03,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch only,False,0
P001806,2026-04-03,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Manual touch only,True,65
P001993,2026-04-03,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P002112,2026-04-03,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P002167,2026-04-03,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Manual touch + cross-border wire,True,38
P002205,2026-04-03,AC0003,E001,Aurelius Group Holdings,NA,USD,Meridian Commercial,Neither priority cohort,False,0
P002438,2026-04-03,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P002459,2026-04-03,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Cross-border wire only,False,0
P002484,2026-04-03,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Manual touch only,False,0
P002517,2026-04-03,AC0051,E015,Aurelius Hong Kong,APAC,HKD,Pacific Crown,Neither priority cohort,False,0
P002673,2026-04-03,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Cross-border wire only,True,52
P002721,2026-04-03,AC0032,E009,Aurelius Spain,EMEA,EUR,Northbridge Bank,Manual touch only,False,0
P002738,2026-04-03,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Manual touch only,False,0
P002753,2026-04-03,AC0055,E016,Aurelius Global Sourcing,APAC,USD,Meridian Commercial,Neither priority cohort,True,57
P002882,2026-04-03,AC0039,E011,Aurelius Australia,APAC,AUD,Continental Trust,Neither priority cohort,False,0
P002919,2026-04-03,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P003091,2026-04-03,AC0002,E001,Aurelius Group Holdings,NA,USD,Pacific Crown,Neither priority cohort,False,0
P003385,2026-04-03,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Neither priority cohort,False,0
P003395,2026-04-03,AC0027,E007,Aurelius France,EMEA,EUR,Pacific Crown,Neither priority cohort,False,0
P003436,2026-04-03,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P003525,2026-04-03,AC0048,E014,Aurelius India,APAC,INR,Continental Trust,Neither priority cohort,False,0
P003540,2026-04-03,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P003587,2026-04-03,AC0035,E010,Aurelius Singapore,APAC,SGD,Pacific Crown,Cross-border wire only,False,0
P003815,2026-04-03,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P004096,2026-04-03,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Manual touch only,False,0
P004103,2026-04-03,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Neither priority cohort,False,0
P004304,2026-04-03,AC0052,E015,Aurelius Hong Kong,APAC,HKD,Continental Trust,Neither priority cohort,False,0
P004319,2026-04-03,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Manual touch only,False,0
P004356,2026-04-03,AC0012,E003,Aurelius Wellness US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P005073,2026-04-03,AC0012,E003,Aurelius Wellness US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P005081,2026-04-03,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P005084,2026-04-03,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P005168,2026-04-03,AC0026,E007,Aurelius France,EMEA,USD,Union Atlantic,Neither priority cohort,False,0
P005796,2026-04-03,AC0033,E009,Aurelius Spain,EMEA,EUR,Meridian Commercial,Manual touch only,False,0
P005862,2026-04-03,AC0018,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P005884,2026-04-03,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Neither priority cohort,False,0
P005971,2026-04-03,AC0023,E006,Aurelius Germany,EMEA,EUR,Northbridge Bank,Neither priority cohort,False,0
P006359,2026-04-03,AC0018,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P006365,2026-04-03,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Neither priority cohort,False,0
P006689,2026-04-03,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P006762,2026-04-03,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Manual touch only,False,0
P006832,2026-04-03,AC0018,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P006981,2026-04-03,AC0030,E008,Aurelius Netherlands,EMEA,USD,Pacific Crown,Neither priority cohort,False,0
P007010,2026-04-03,AC0040,E011,Aurelius Australia,APAC,AUD,Continental Trust,Neither priority cohort,False,0
P007497,2026-04-03,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Neither priority cohort,False,0
P000095,2026-04-06,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch only,False,0
P000205,2026-04-06,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P000243,2026-04-06,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P000368,2026-04-06,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P000393,2026-04-06,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Manual touch only,False,0
P000475,2026-04-06,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Neither priority cohort,False,0
P000669,2026-04-06,AC0051,E015,Aurelius Hong Kong,APAC,HKD,Pacific Crown,Neither priority cohort,False,0
P000823,2026-04-06,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P001058,2026-04-06,AC0007,E002,Aurelius Home US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P001151,2026-04-06,AC0027,E007,Aurelius France,EMEA,EUR,Pacific Crown,Manual touch only,False,0
P001249,2026-04-06,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Manual touch + cross-border wire,False,0
P001320,2026-04-06,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Manual touch only,False,0
P001376,2026-04-06,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Manual touch only,False,0
P001649,2026-04-06,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P002060,2026-04-06,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P002397,2026-04-06,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Manual touch only,False,0
P002408,2026-04-06,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Neither priority cohort,False,0
P002505,2026-04-06,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P002637,2026-04-06,AC0023,E006,Aurelius Germany,EMEA,EUR,Northbridge Bank,Cross-border wire only,False,0
P002669,2026-04-06,AC0002,E001,Aurelius Group Holdings,NA,USD,Pacific Crown,Neither priority cohort,False,0
P002743,2026-04-06,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Manual touch only,False,0
P003144,2026-04-06,AC0016,E004,Aurelius Canada,NA,CAD,Meridian Commercial,Neither priority cohort,False,0
P003232,2026-04-06,AC0022,E006,Aurelius Germany,EMEA,EUR,Meridian Commercial,Manual touch only,False,0
P003482,2026-04-06,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P003490,2026-04-06,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P003668,2026-04-06,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Manual touch only,False,0
P003975,2026-04-06,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Neither priority cohort,True,22
P004087,2026-04-06,AC0007,E002,Aurelius Home US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P004510,2026-04-06,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch only,False,0
P004747,2026-04-06,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Manual touch + cross-border wire,False,0
P004869,2026-04-06,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Neither priority cohort,False,0
P004955,2026-04-06,AC0035,E010,Aurelius Singapore,APAC,SGD,Pacific Crown,Neither priority cohort,False,0
P004981,2026-04-06,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Manual touch only,False,0
P005132,2026-04-06,AC0038,E011,Aurelius Australia,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P005154,2026-04-06,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Neither priority cohort,True,54
P005294,2026-04-06,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P005295,2026-04-06,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P005296,2026-04-06,AC0042,E012,Aurelius Japan,APAC,USD,Union Atlantic,Manual touch only,True,30
P005422,2026-04-06,AC0046,E013,Aurelius Korea,APAC,KRW,Union Atlantic,Neither priority cohort,False,0
P005638,2026-04-06,AC0003,E001,Aurelius Group Holdings,NA,USD,Meridian Commercial,Neither priority cohort,False,0
P005740,2026-04-06,AC0042,E012,Aurelius Japan,APAC,USD,Union Atlantic,Neither priority cohort,False,0
P005820,2026-04-06,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Neither priority cohort,False,0
P005829,2026-04-06,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P006261,2026-04-06,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P006381,2026-04-06,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P006433,2026-04-06,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Manual touch only,False,0
P006541,2026-04-06,AC0032,E009,Aurelius Spain,EMEA,EUR,Northbridge Bank,Neither priority cohort,False,0
P006560,2026-04-06,AC0040,E011,Aurelius Australia,APAC,AUD,Continental Trust,Neither priority cohort,False,0
P006590,2026-04-06,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P006738,2026-04-06,AC0035,E010,Aurelius Singapore,APAC,SGD,Pacific Crown,Neither priority cohort,False,0
P006845,2026-04-06,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Neither priority cohort,False,0
P006852,2026-04-06,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Cross-border wire only,True,21
P006870,2026-04-06,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Manual touch only,False,0
P006940,2026-04-06,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P007097,2026-04-06,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch only,False,0
P007128,2026-04-06,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P007172,2026-04-06,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P007358,2026-04-06,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Manual touch only,False,0
P007383,2026-04-06,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Manual touch only,False,0
P007385,2026-04-06,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Manual touch only,False,0
P007522,2026-04-06,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Manual touch only,False,0
P000036,2026-04-07,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P000089,2026-04-07,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Manual touch only,False,0
P000525,2026-04-07,AC0018,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P000709,2026-04-07,AC0030,E008,Aurelius Netherlands,EMEA,USD,Pacific Crown,Neither priority cohort,False,0
P000792,2026-04-07,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P000973,2026-04-07,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Manual touch only,False,0
P001010,2026-04-07,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Neither priority cohort,False,0
P001160,2026-04-07,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Neither priority cohort,False,0
P001285,2026-04-07,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Manual touch only,False,0
P001484,2026-04-07,AC0031,E009,Aurelius Spain,EMEA,USD,Meridian Commercial,Neither priority cohort,False,0
P001789,2026-04-07,AC0019,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch + cross-border wire,False,0
P001826,2026-04-07,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P002115,2026-04-07,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P002157,2026-04-07,AC0047,E014,Aurelius India,APAC,INR,Meridian Commercial,Neither priority cohort,False,0
P002253,2026-04-07,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P002389,2026-04-07,AC0020,E005,Aurelius UK,EMEA,GBP,Meridian Commercial,Cross-border wire only,False,0
P002441,2026-04-07,AC0055,E016,Aurelius Global Sourcing,APAC,USD,Meridian Commercial,Manual touch only,False,0
P002562,2026-04-07,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P002639,2026-04-07,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P002644,2026-04-07,AC0030,E008,Aurelius Netherlands,EMEA,USD,Pacific Crown,Cross-border wire only,False,0
P002696,2026-04-07,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Neither priority cohort,False,0
P002781,2026-04-07,AC0054,E016,Aurelius Global Sourcing,APAC,USD,Northbridge Bank,Neither priority cohort,False,0
P002862,2026-04-07,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Cross-border wire only,False,0
P002937,2026-04-07,AC0013,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P003096,2026-04-07,AC0019,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Neither priority cohort,False,0
P003123,2026-04-07,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P003516,2026-04-07,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Neither priority cohort,False,0
P003553,2026-04-07,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P003767,2026-04-07,AC0027,E007,Aurelius France,EMEA,EUR,Pacific Crown,Neither priority cohort,False,0
P003945,2026-04-07,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Manual touch only,False,0
P004052,2026-04-07,AC0042,E012,Aurelius Japan,APAC,USD,Union Atlantic,Neither priority cohort,False,0
P004081,2026-04-07,AC0025,E007,Aurelius France,EMEA,EUR,Meridian Commercial,Manual touch only,False,0
P004251,2026-04-07,AC0049,E014,Aurelius India,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P004362,2026-04-07,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Manual touch + cross-border wire,False,0
P004639,2026-04-07,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P004728,2026-04-07,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Manual touch only,False,0
P004819,2026-04-07,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P005032,2026-04-07,AC0012,E003,Aurelius Wellness US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P005082,2026-04-07,AC0051,E015,Aurelius Hong Kong,APAC,HKD,Pacific Crown,Manual touch only,False,0
P005351,2026-04-07,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Manual touch only,False,0
P005635,2026-04-07,AC0041,E012,Aurelius Japan,APAC,JPY,Continental Trust,Neither priority cohort,False,0
P005679,2026-04-07,AC0003,E001,Aurelius Group Holdings,NA,USD,Meridian Commercial,Neither priority cohort,False,0
P005855,2026-04-07,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P005871,2026-04-07,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Neither priority cohort,False,0
P005887,2026-04-07,AC0053,E016,Aurelius Global Sourcing,APAC,USD,Pacific Crown,Neither priority cohort,False,0
P005910,2026-04-07,AC0030,E008,Aurelius Netherlands,EMEA,USD,Pacific Crown,Neither priority cohort,False,0
P006130,2026-04-07,AC0017,E005,Aurelius UK,EMEA,GBP,Union Atlantic,Manual touch only,False,0
P006155,2026-04-07,AC0033,E009,Aurelius Spain,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P006188,2026-04-07,AC0026,E007,Aurelius France,EMEA,USD,Union Atlantic,Manual touch only,False,0
P006237,2026-04-07,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P006327,2026-04-07,AC0016,E004,Aurelius Canada,NA,CAD,Meridian Commercial,Manual touch only,False,0
P006385,2026-04-07,AC0050,E015,Aurelius Hong Kong,APAC,HKD,Union Atlantic,Manual touch only,False,0
P006527,2026-04-07,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Manual touch only,False,0
P006783,2026-04-07,AC0012,E003,Aurelius Wellness US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P006871,2026-04-07,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Neither priority cohort,False,0
P006939,2026-04-07,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Manual touch only,False,0
P006984,2026-04-07,AC0020,E005,Aurelius UK,EMEA,GBP,Meridian Commercial,Neither priority cohort,False,0
P007157,2026-04-07,AC0043,E012,Aurelius Japan,APAC,JPY,Union Atlantic,Neither priority cohort,False,0
P007178,2026-04-07,AC0040,E011,Aurelius Australia,APAC,AUD,Continental Trust,Neither priority cohort,False,0
P007263,2026-04-07,AC0005,E002,Aurelius Home US,NA,USD,Continental Trust,Neither priority cohort,False,0
P007277,2026-04-07,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Manual touch + cross-border wire,False,0
P007283,2026-04-07,AC0044,E013,Aurelius Korea,APAC,KRW,Northbridge Bank,Manual touch only,False,0
P007409,2026-04-07,AC0010,E003,Aurelius Wellness US,NA,USD,Union Atlantic,Neither priority cohort,False,0
P007519,2026-04-07,AC0034,E010,Aurelius Singapore,APAC,USD,Continental Trust,Manual touch only,False,0
P007542,2026-04-07,AC0021,E006,Aurelius Germany,EMEA,EUR,Continental Trust,Neither priority cohort,False,0
P007580,2026-04-07,AC0014,E004,Aurelius Canada,NA,CAD,Union Atlantic,Neither priority cohort,False,0
P000107,2026-04-08,AC0012,E003,Aurelius Wellness US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P000317,2026-04-08,AC0040,E011,Aurelius Australia,APAC,AUD,Continental Trust,Neither priority cohort,False,0
P000425,2026-04-08,AC0042,E012,Aurelius Japan,APAC,USD,Union Atlantic,Cross-border wire only,False,0
P000432,2026-04-08,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P000607,2026-04-08,AC0001,E001,Aurelius Group Holdings,NA,USD,Union Atlantic,Manual touch only,False,0
P000719,2026-04-08,AC0007,E002,Aurelius Home US,NA,USD,Northbridge Bank,Neither priority cohort,False,0
P000806,2026-04-08,AC0002,E001,Aurelius Group Holdings,NA,USD,Pacific Crown,Neither priority cohort,False,0
P000852,2026-04-08,AC0028,E008,Aurelius Netherlands,EMEA,EUR,Meridian Commercial,Neither priority cohort,False,0
P000896,2026-04-08,AC0030,E008,Aurelius Netherlands,EMEA,USD,Pacific Crown,Neither priority cohort,False,0
